work,subjects_d1,subjects_d2,people_d1,people_d2,places_d1,places_d2,times_d1,times_d2
OL74123W,-7.9468217,-6.8160276,17.069992,18.183493,-1.4475212,4.5562453,-22.171259,26.857542
OL8044162W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL74405W,-2.754752,-4.8712716,-23.407448,14.235859,-0.0726213,16.373756,-13.846005,29.143856
OL7694603W,1.602429,-3.355389,0.0,0.0,0.0,0.0,0.0,0.0
OL15341W,0.20918958,-6.9439006,0.0,0.0,0.0,0.0,0.0,0.0
OL15337W,-4.9875145,-3.6660872,0.0,0.0,0.0,0.0,0.0,0.0
OL15336W,-5.0833755,-3.8488712,0.0,0.0,0.57636464,-12.680724,0.0,0.0
OL931666W,-3.8841634,-3.2382762,-23.368654,14.314165,13.861247,14.739773,0.0,0.0
OL7972291W,-2.9209154,-5.2850137,0.0,0.0,0.0,0.0,0.0,0.0
OL1828588W,-7.94052,-5.856272,0.0,0.0,0.0,0.0,0.0,0.0
OL16028991W,-4.831338,-5.7202396,0.0,0.0,-24.038849,6.1878395,0.0,0.0
OL276509W,-7.4410543,-5.669128,0.0,0.0,0.0,0.0,0.0,0.0
OL502038W,-0.5169319,0.5184931,0.0,0.0,0.0,0.0,0.0,0.0
OL2625409W,-4.2240167,-3.2457814,-23.164564,14.315214,0.0,0.0,0.0,0.0
OL6020605W,-7.8360476,-6.873633,-23.260117,14.299273,-18.499256,6.1415377,0.0,0.0
OL2678912W,-6.3512306,-2.717642,0.0,0.0,0.0,0.0,0.0,0.0
OL624781W,-7.95644,-4.8442054,0.0,0.0,0.0,0.0,0.0,0.0
OL15858107W,-2.069758,-3.6140733,0.0,0.0,8.074006,-1.6459683,0.0,0.0
OL5738257W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL457154W,-7.061866,-2.5065775,0.0,0.0,0.0,0.0,0.0,0.0
OL457118W,-0.8981079,-6.0662146,0.0,0.0,0.36753005,16.822449,-21.687805,27.74424
OL457170W,-2.843937,-5.008263,0.0,0.0,-18.95319,5.399831,3.6330495,-9.86357
OL457175W,-3.0747938,-5.2705197,-17.599737,16.92539,-18.680035,6.8308864,0.0,0.0
OL506114W,-3.303341,-4.61312,0.0,0.0,1.2934986,6.69819,0.0,0.0
OL457178W,1.8793987,-4.1506467,0.0,0.0,0.0,0.0,0.0,0.0
OL1992167W,-3.243947,-3.5697722,-23.377424,14.349072,17.390318,-17.188877,3.6871395,-9.827951
OL545418W,-4.4491053,-2.7602923,0.0,0.0,0.0,0.0,0.0,0.0
OL545420W,-0.32859728,-6.612496,0.0,0.0,-15.628502,5.836383,0.0,0.0
OL545412W,-7.60108,1.3955834,0.0,0.0,0.0,0.0,0.0,0.0
OL545414W,-2.1435244,-5.3721676,0.0,0.0,-18.447435,7.699103,0.0,0.0
OL1812931W,-2.4767575,-4.7234125,0.0,0.0,2.620345,2.67015,0.0,0.0
OL1812911W,-3.2735271,-6.829876,0.0,0.0,14.011675,20.35202,0.0,0.0
OL1812917W,-2.0873682,-3.4019668,0.0,0.0,-4.46797,-1.2052678,-17.47723,27.494505
OL1992175W,-2.3616908,-2.0428567,0.0,0.0,1.3565339,-3.7101192,0.0,0.0
OL3466832W,-7.0425086,-6.304574,-13.523654,19.962252,2.914639,-0.2110299,3.599535,-9.801486
OL1992180W,-0.7539273,-5.657389,0.0,0.0,3.6014838,0.223394,0.0,0.0
OL1992163W,-3.2329223,-5.055272,0.0,0.0,0.0,0.0,0.0,0.0
OL1992165W,-5.162146,-1.8895555,0.0,0.0,2.765385,-0.2993374,0.0,0.0
OL2777419W,-6.139114,-4.5419974,0.0,0.0,-16.025045,8.063707,0.0,0.0
OL5789987W,-7.8636293,-6.9180527,-23.26095,14.406691,-16.965128,7.697481,0.0,0.0
OL15006710W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL119114W,-6.126337,-4.292788,-23.482018,14.244193,27.439232,1.876426,13.500305,9.336372
OL1855884W,-2.941835,-4.3779826,0.0,0.0,12.0628805,6.946787,0.0,0.0
OL1855944W,-2.205492,-4.9715037,-23.267687,14.271681,2.579037,14.299347,-21.616302,28.14636
OL13329443W,-9.749266,-4.6811733,0.0,0.0,0.0,0.0,-10.233901,17.981646
OL873092W,-4.9649067,-3.7288208,0.0,0.0,0.0,0.0,23.558123,-5.2078896
OL498463W,-4.8805356,-3.6821856,13.729736,-9.798925,-18.497656,7.3427596,0.84713995,6.3250384
OL2625457W,-4.251508,-4.577724,0.0,0.0,-17.070047,18.961525,0.0,0.0
OL2644755W,-0.21026163,-6.6704144,0.0,0.0,-17.165318,18.891762,0.0,0.0
OL8037368W,-10.827808,-9.109128,0.0,0.0,0.0,0.0,0.0,0.0
OL905367W,-10.955796,-9.354576,0.0,0.0,0.0,0.0,0.0,0.0
OL8037377W,0.19410188,-6.9343576,0.0,0.0,0.0,0.0,0.0,0.0
OL24228207W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL14854127W,-2.0851707,-4.942092,0.0,0.0,0.0,0.0,0.0,0.0
OL865560W,-1.6792854,-5.4281898,0.0,0.0,0.0,0.0,0.0,0.0
OL17942508W,0.0,0.0,-23.464895,14.184542,0.0,0.0,0.0,0.0
OL865472W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL4489219W,-8.598203,-4.0395555,0.0,0.0,0.0,0.0,0.0,0.0
OL1161325W,-8.880135,-4.2605796,0.0,0.0,0.0,0.0,0.0,0.0
OL1161317W,-4.5964003,-5.2843556,0.0,0.0,3.9386997,26.46638,0.0,0.0
OL3109137W,-4.063067,-5.102679,-23.413923,14.232401,0.0,0.0,0.0,0.0
OL90398W,-0.98650134,-0.50105405,0.0,0.0,0.0,0.0,0.0,0.0
OL2377656W,-7.3547096,-6.004169,-20.645983,16.382137,-23.964138,6.19879,0.0,0.0
OL1481624W,-8.095773,-8.458323,-20.593695,16.372757,0.0,0.0,0.0,0.0
OL16996235W,-5.5460815,-5.5279,0.0,0.0,0.0,0.0,0.0,0.0
OL5799329W,-5.306352,-5.630618,-23.269838,14.423365,-24.005466,6.3229575,3.4004056,-9.612569
OL1916914W,-2.7674696,-5.3083353,0.0,0.0,0.0,0.0,0.0,0.0
OL28980W,-0.83032703,-3.175583,0.0,0.0,0.0,0.0,0.0,0.0
OL1730836W,-6.108924,-5.253244,1.0554763,-10.552144,-11.0307045,-14.03766,-15.017897,25.448706
OL497243W,-5.9759793,-5.225374,1.0554842,-10.552155,-11.017034,-14.042483,-15.412821,25.535109
OL7807086W,-6.02808,-5.308615,1.055261,-10.5520735,-11.008773,-14.022302,-15.166762,25.513409
OL2250795W,0.1888449,-2.9152017,0.0,0.0,0.0,0.0,0.0,0.0
OL121830W,-1.5354723,-2.804032,1.0554745,-10.552164,3.910488,26.453115,-22.364931,27.069757
OL2250816W,0.20879723,-2.9005213,0.0,0.0,0.0,0.0,0.0,0.0
OL4239136W,-6.099287,-5.1693783,1.0554742,-10.552169,-11.007883,-14.018917,-15.19744,25.531082
OL15839312W,-6.170288,-5.1337805,1.0554156,-10.552156,-11.070353,-14.049953,-15.027483,25.447756
OL1866596W,-3.9469168,-5.64904,-23.418034,14.3861065,-1.3571327,21.424347,-15.100881,24.978086
OL497240W,-6.0461097,-5.2338014,-13.844994,17.834055,-1.4134074,21.518751,-21.915596,27.696896
OL5847400W,-6.0819206,-5.215336,-13.791635,17.881746,-1.4168838,21.477375,-15.163812,25.025599
OL4985223W,-4.0201216,-5.506567,-23.358969,14.213344,27.168522,12.279059,0.0,0.0
OL361246W,-6.0007854,-2.678744,-13.799902,17.88189,-1.4186815,21.442701,-15.104827,24.986158
OL4985229W,-4.2220325,-4.825786,-16.744541,17.395159,0.61497605,-2.746118,0.0,0.0
OL1903685W,-0.76696134,-1.8843712,-23.241459,14.438887,27.154394,12.214449,0.0,0.0
OL5735110W,-6.0190988,-6.4377875,-23.266994,14.4958,-24.01183,6.2914815,0.0,0.0
OL2625491W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL262554W,-2.322791,-8.9852915,-15.7907715,15.454229,-18.358332,6.224164,-18.292267,28.250046
OL2721400W,-1.4250454,-5.19424,0.0,0.0,0.0,0.0,0.0,0.0
OL8162689W,-2.2624981,-5.362302,0.0,0.0,0.0,0.0,0.0,0.0
OL8110422W,-3.7014053,-7.9696274,0.0,0.0,0.0,0.0,0.0,0.0
OL5969502W,-2.7721834,-4.916445,0.0,0.0,0.0,0.0,0.0,0.0
OL2693087W,-5.345986,-1.7125944,0.0,0.0,0.0,0.0,0.0,0.0
OL4959250W,-3.8187804,-3.1377065,0.0,0.0,0.0,0.0,0.0,0.0
OL790042W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL1642331W,-7.5579433,1.3339165,-21.536182,17.346098,0.0,0.0,0.0,0.0
OL1642333W,-7.5922523,1.3723798,-21.548786,17.347345,0.0,0.0,0.0,0.0
OL1642316W,-7.5523396,1.3164198,-21.573689,17.418667,0.0,0.0,0.0,0.0
OL7990158W,-7.581423,1.35982,0.0,0.0,0.0,0.0,0.0,0.0
OL1095427W,-2.6391053,-3.7326195,-23.236761,14.268518,27.233627,12.263528,23.085918,-6.045649
OL1985689W,-3.7149553,-5.871341,0.0,0.0,-18.661285,5.881301,-22.428955,26.786055
OL1985698W,-2.32848,-7.656989,0.0,0.0,-18.29448,7.712022,0.0,0.0
OL1985697W,-6.8716264,-7.0501437,-21.73069,14.30215,-19.050327,5.338581,3.7202804,-9.758495
OL1985692W,-2.4232287,-7.516165,0.0,0.0,-18.247108,7.410027,0.0,0.0
OL1985701W,-2.286049,-7.5867195,0.0,0.0,-18.322077,7.6184015,0.0,0.0
OL1985695W,-0.2999066,-6.524228,0.0,0.0,-19.078426,5.3249474,0.0,0.0
OL1985686W,-6.841935,-6.9789486,-21.78408,14.238566,10.5595665,-14.0404215,3.619658,-9.850353
OL15893773W,-10.9103365,-9.124306,0.0,0.0,0.0,0.0,0.0,0.0
OL3508341W,-8.139088,-4.533517,0.0,0.0,0.0,0.0,0.0,0.0
OL98216W,-10.346018,-8.61484,-23.407919,14.276258,-0.15513188,1.7940656,0.0,0.0
OL3258255W,-8.637074,-4.776394,0.0,0.0,0.0,0.0,0.0,0.0
OL2466998W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL514580W,-10.848621,-9.249533,-23.369745,14.264945,0.0,0.0,0.0,0.0
OL1691828W,-10.396557,-4.1431065,0.0,0.0,-11.716619,0.6893535,0.0,0.0
OL3525437W,-7.449176,-4.25258,0.0,0.0,-0.27429238,1.5827082,0.0,0.0
OL3477326W,-6.761344,-4.7507405,0.0,0.0,-23.928114,6.272356,0.0,0.0
OL3930654W,-9.923071,-4.863143,0.0,0.0,0.0,0.0,0.0,0.0
OL1873618W,-9.386879,-4.4355993,0.0,0.0,0.0,0.0,0.0,0.0
OL5717810W,-7.615364,-4.915074,-23.218771,14.215017,-24.05244,6.1626353,-10.664618,27.214691
OL134597W,-0.74035865,-5.6219063,0.0,0.0,4.1930127,20.33481,0.0,0.0
OL8006986W,-7.0490365,-4.3098493,0.0,0.0,0.0,0.0,0.0,0.0
OL8948343W,-6.5729494,-6.22049,-23.165516,14.53487,0.0,0.0,0.0,0.0
OL15251102W,-1.5477395,-2.4859185,0.0,0.0,0.0,0.0,0.0,0.0
OL272702W,-2.0075905,-2.826141,0.0,0.0,0.0,0.0,0.0,0.0
OL26463259W,-1.6740384,-1.6404514,0.0,0.0,0.0,0.0,0.0,0.0
OL5816874W,-6.445886,-4.730334,0.0,0.0,0.0,0.0,0.0,0.0
OL8845823W,-1.7533095,-2.0857368,0.0,0.0,0.0,0.0,0.0,0.0
OL17841190W,-1.6846035,-2.6924489,-23.18138,14.440909,12.22441,3.6416714,3.6292295,-9.740605
OL465358W,-1.8249633,-2.1291816,0.0,0.0,0.0,0.0,0.0,0.0
OL3246385W,-5.5448194,-4.8827224,-23.183107,14.471764,-2.0758665,3.8704789,0.0,0.0
OL8110755W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8021109W,-0.15896468,-3.7867618,0.0,0.0,0.0,0.0,0.0,0.0
OL5836763W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8317375W,-9.295607,-5.5202417,0.0,0.0,0.0,0.0,0.0,0.0
OL2478682W,-1.3734862,-2.1817958,0.0,0.0,0.0,0.0,0.0,0.0
OL16469141W,-10.890206,-9.302899,0.0,0.0,0.0,0.0,0.0,0.0
OL8924217W,-3.8475916,-6.7630134,0.0,0.0,0.0,0.0,0.0,0.0
OL1898046W,-8.585935,-4.4235435,0.0,0.0,0.0,0.0,0.0,0.0
OL24228224W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL9016449W,-8.053105,-7.420081,0.0,0.0,7.23951,4.6827993,0.0,0.0
OL5145382W,-6.497591,-4.5021944,0.0,0.0,0.0,0.0,0.0,0.0
OL5954991W,-2.4758935,-5.171017,0.0,0.0,0.0,0.0,0.0,0.0
OL14923852W,-3.7737703,-6.9040794,0.0,0.0,7.244398,4.6901727,0.0,0.0
OL1921530W,-2.3887713,-4.9317875,-21.991957,15.404345,-0.2601349,4.419716,-15.9311695,28.866354
OL463795W,-2.1908448,-5.5040107,0.0,0.0,-23.98323,6.180878,0.0,0.0
OL3414799W,-1.4829232,-2.2701461,0.0,0.0,0.0,0.0,0.0,0.0
OL3414819W,-6.413905,-4.5091743,0.0,0.0,0.0,0.0,0.0,0.0
OL65936W,-3.7204597,-4.172174,0.0,0.0,0.0,0.0,0.0,0.0
OL3232291W,-9.17025,-6.4831443,0.0,0.0,0.0,0.0,0.0,0.0
OL1988860W,-8.783991,-6.857775,0.0,0.0,0.0,0.0,0.0,0.0
OL4082697W,-6.8279963,-6.2692966,-23.007048,14.642274,0.0,0.0,3.6268694,-9.691214
OL69550W,-7.986532,-6.1029415,0.0,0.0,0.0,0.0,0.0,0.0
OL14852855W,-2.796463,-5.455803,-23.250586,14.602986,0.0,0.0,0.0,0.0
OL5894773W,-8.09488,-3.8852477,0.0,0.0,0.0,0.0,0.0,0.0
OL14853102W,-0.4358415,-0.061392482,0.0,0.0,0.5940332,-12.668059,0.0,0.0
OL14853035W,-8.285242,-3.893689,0.0,0.0,0.0,0.0,0.0,0.0
OL14853106W,-4.2674446,-5.0665092,0.0,0.0,0.0,0.0,-22.280035,27.099274
OL16244667W,-5.9465003,-3.1044018,0.0,0.0,0.0,0.0,0.0,0.0
OL14853036W,-6.2476373,-3.0952728,0.0,0.0,0.0,0.0,0.0,0.0
OL14853013W,-8.090439,-3.725146,0.0,0.0,0.0,0.0,0.0,0.0
OL15331590W,-8.092813,-3.8901987,0.0,0.0,-17.898323,10.177594,0.0,0.0
OL14853076W,-11.039737,-9.257719,0.0,0.0,0.0,0.0,0.0,0.0
OL14853092W,-7.950466,-3.5737367,0.0,0.0,0.0,0.0,0.0,0.0
OL3613877W,-7.0853877,-4.657806,-23.225029,14.44588,0.0,0.0,0.0,0.0
OL278851W,-10.2715645,-6.345098,-23.224838,14.395152,10.559637,-14.039667,3.586489,-9.762166
OL74122W,-8.29207,-6.3882623,0.0,0.0,-4.4391847,5.63322,0.0,0.0
OL86318W,-3.183627,-4.144284,1.3689538,13.721541,10.6749325,22.94211,-22.444277,27.01104
OL5822457W,-1.5355016,-2.8463051,0.0,0.0,0.6423903,-2.7860775,10.820005,22.687752
OL6069317W,-7.672205,-5.492341,0.0,0.0,0.0,0.0,0.0,0.0
OL15561436W,-4.6377196,-4.3665953,-23.20205,14.397176,3.8941464,26.437933,-7.6543536,29.18106
OL13092135W,-4.6350183,-4.3719254,-23.07806,14.58622,-0.80206823,-3.962947,-7.646767,29.158052
OL15926678W,-4.627037,-4.3873024,0.0,0.0,3.9375124,26.468199,-7.6545954,29.166338
OL81589W,-2.1653872,-5.532316,-23.204912,14.6800785,0.0,0.0,0.0,0.0
OL18207254W,-9.454592,-7.3016925,0.0,0.0,0.0,0.0,0.0,0.0
OL5822311W,-1.853322,-2.4551709,0.0,0.0,0.0,0.0,0.0,0.0
OL257939W,0.36430195,-2.6864007,0.0,0.0,0.0,0.0,0.0,0.0
OL149171W,-5.610806,-3.190734,-23.02385,14.670831,-17.418648,7.0322604,-14.421997,28.205275
OL149163W,-10.765669,-9.100416,-22.991957,14.691362,0.0,0.0,0.0,0.0
OL81584W,-0.49128106,-4.307354,-16.670652,16.414358,2.518495,2.6910815,0.0,0.0
OL149144W,-10.799019,-9.244833,-17.523432,15.689535,9.246586,12.375002,0.0,0.0
OL81631W,-0.3114035,-4.4519205,-15.551675,16.204535,2.2009997,2.7128003,-17.463646,27.498924
OL81603W,-0.34792846,-4.4833527,-17.904997,16.416666,2.1989598,2.6832485,1.010419,21.080103
OL149190W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL149140W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL81633W,-0.3281339,-4.447438,-17.539564,16.22593,2.1966712,2.695481,0.0,0.0
OL1815040W,-6.76598,-2.862341,-23.40474,14.534561,0.0,0.0,0.0,0.0
OL14905967W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL14917116W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL81610W,-0.36039194,-4.462565,-17.70202,15.867303,2.1547828,2.6952224,0.0,0.0
OL149210W,-0.34809563,-4.461493,-17.660706,15.743501,12.052983,0.17743473,-17.476967,27.495049
OL1815042W,-8.614548,-6.8535886,-23.429678,14.611029,0.0,0.0,3.6310933,-9.65439
OL9976308W,-2.9775898,-7.853422,-18.107233,15.999491,9.444366,4.752619,0.0,0.0
OL3754147W,-6.3885612,-2.5988262,-23.367594,14.638,0.0,0.0,0.0,0.0
OL81608W,-10.925838,-9.319416,-17.012135,15.700306,2.8976402,2.491442,-16.728186,29.469843
OL81634W,-0.40210572,-4.5877433,-16.478256,15.367388,-18.32734,7.427995,-17.475515,27.494686
OL81591W,-0.3557901,-4.4298463,-17.331924,16.041077,2.444798,2.6882918,-18.130331,28.753054
OL81626W,-0.3278852,-4.4299345,-18.558037,15.435154,2.191291,2.6826322,0.0,0.0
OL81606W,-0.45398352,-4.3018904,-18.0783,15.90718,-6.195817,7.6127057,-18.367588,28.94058
OL81619W,-0.37721178,-4.40594,-16.962936,15.706642,-6.01438,7.4502387,-20.084404,28.002296
OL4291646W,-9.905635,-6.6192355,-20.526848,17.239698,0.1150671,2.3132045,0.0,0.0
OL3474173W,-8.614395,-4.9389105,-23.109451,14.499376,0.0,0.0,0.0,0.0
OL272375W,-9.179401,-5.619076,0.0,0.0,0.0,0.0,0.0,0.0
OL7944809W,-9.417586,-5.0863047,0.0,0.0,0.0,0.0,0.0,0.0
OL7944769W,-6.6316767,-5.4430676,0.0,0.0,-24.047503,6.1801205,-4.766565,18.496065
OL7944811W,-10.242942,-6.7533865,0.0,0.0,0.0,0.0,0.0,0.0
OL1839850W,-7.9222436,-6.9597764,-23.196562,14.4809885,-15.953763,7.2925673,0.0,0.0
OL25082258W,-10.549113,-7.681662,0.0,0.0,0.0,0.0,0.0,0.0
OL3268118W,-10.593514,-8.705734,0.0,0.0,-24.03552,6.2179856,0.0,0.0
OL3586186W,-1.4060045,-7.3290315,0.0,0.0,0.0,0.0,0.0,0.0
OL21244973W,-1.7238013,-1.531264,0.0,0.0,0.0,0.0,0.0,0.0
OL8384010W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL19908W,-2.3053937,-3.511318,-22.859764,14.683418,-19.098427,5.2645564,23.889105,-5.901016
OL1912225W,-4.494904,-5.5912924,-22.906649,14.572728,-12.8665085,4.2143426,-22.226381,26.95545
OL504802W,-2.7818124,-5.999243,-22.974855,14.672286,-18.273752,7.310584,-21.901548,26.887703
OL504798W,-3.4204261,-4.6835318,-12.960495,15.273578,27.443512,1.8807412,0.0,0.0
OL10417817W,-3.2854822,-4.848066,0.0,0.0,-24.7222,6.5393405,0.0,0.0
OL504804W,-3.583904,-4.766899,-23.026545,14.597981,2.5907972,-17.808859,0.0,0.0
OL15706660W,-3.2423723,-4.6455507,0.0,0.0,-24.68459,6.537285,-22.426628,26.794338
OL3592560W,-0.46324077,0.3630995,0.0,0.0,0.0,0.0,0.0,0.0
OL38282W,-3.363017,-4.54842,0.0,0.0,1.210646,-3.6165218,0.0,0.0
OL15156307W,-5.455114,-9.906839,0.0,0.0,0.0,0.0,0.0,0.0
OL66220W,-5.4351034,-9.887006,0.0,0.0,0.0,0.0,0.0,0.0
OL19552901W,-3.9272077,-7.011275,0.0,0.0,2.5632946,4.8740125,0.0,0.0
OL15109511W,-3.5883434,-4.8248706,0.0,0.0,-18.528242,7.4956603,-22.210903,26.973377
OL3966689W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL20934613W,-0.9131308,-6.736232,0.0,0.0,0.0,0.0,0.0,0.0
OL18173012W,-5.4366784,-3.6247528,0.0,0.0,0.0,0.0,0.0,0.0
OL8311440W,-5.4364552,-3.6401274,0.0,0.0,0.0,0.0,0.0,0.0
OL15212934W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL63065W,-6.8852415,-6.333245,19.500525,-6.260631,-15.887728,7.985344,3.4840257,-9.609683
OL63062W,-4.83596,-5.754326,0.0,0.0,-0.30256832,-12.707204,-22.196589,26.371826
OL57545W,-6.8164554,-6.1672735,19.547768,-6.3079557,-2.7154322,-5.315074,3.6122394,-9.595081
OL8497020W,-3.6920204,-7.940984,0.0,0.0,0.0,0.0,0.0,0.0
OL63049W,-6.3569016,-5.9661813,0.0,0.0,0.0,0.0,0.0,0.0
OL3915257W,-6.6109543,-6.173748,19.533451,-6.2935953,0.0,0.0,3.5872607,-9.663278
OL2009410W,-6.7407193,-3.3848615,19.532486,-6.292625,-24.03278,6.308167,3.733916,-9.906399
OL4465599W,-0.097531244,-2.9452114,0.0,0.0,27.210543,12.154048,0.0,0.0
OL63072W,-4.6537056,-5.4522166,-23.055538,14.500199,0.42514625,16.879814,3.9347663,-9.853256
OL478214W,-2.3857524,-4.716821,0.0,0.0,0.0,0.0,0.0,0.0
OL478162W,-7.0437503,-5.615026,-22.925676,14.559093,4.240638,20.28742,-22.354195,26.927399
OL7972290W,-2.5606244,-4.0700755,0.0,0.0,4.2244883,20.30343,0.0,0.0
OL478210W,-2.5951192,-4.6772146,0.0,0.0,22.106354,-0.18227871,0.0,0.0
OL478199W,-7.091895,-6.440802,-22.992075,14.199052,4.2155867,20.312384,3.6842675,-9.790295
OL1916881W,-6.7393064,-3.0654106,-23.098007,14.113272,4.225994,20.302153,3.746852,-9.923179
OL483403W,-7.1920676,-6.6190324,-23.012667,14.584092,0.0,0.0,3.815622,-9.802698
OL483392W,-7.880784,-6.868095,0.0,0.0,14.017142,20.343702,0.0,0.0
OL483391W,-1.4620799,-2.0404751,-22.99507,14.47513,-18.405746,7.357021,0.0,0.0
OL2629242W,-6.7046337,-5.1218147,-23.090448,14.5165825,7.25305,4.7081923,0.0,0.0
OL16064505W,-3.4432511,-5.286313,0.0,0.0,0.0,0.0,0.0,0.0
OL8939917W,-2.0010042,-5.7523985,0.0,0.0,0.0,0.0,0.0,0.0
OL5728386W,-3.6691618,-7.887194,0.0,0.0,1.0598345,3.6577365,0.0,0.0
OL1920795W,-2.841341,-5.286049,0.0,0.0,0.0,0.0,0.0,0.0
OL1920798W,-1.9716599,-4.857532,0.0,0.0,-18.433151,7.719905,0.0,0.0
OL158079W,-6.868439,-3.838641,-15.534356,19.197512,-23.952406,6.236684,-2.0575898,18.270382
OL12276277W,0.0,0.0,-15.514637,19.218792,0.0,0.0,0.0,0.0
OL15327638W,-10.834629,-9.301389,0.0,0.0,0.0,0.0,0.0,0.0
OL4288870W,-8.47559,-4.965347,-1.9313625,6.7215095,-2.7591739,11.912927,-22.422956,26.698643
OL4288866W,-7.1633387,-5.250508,-20.862892,18.035297,-0.9086199,3.1913815,9.674354,4.1921334
OL4288871W,-7.0025687,-5.341233,-22.076866,15.4959135,-0.90826017,3.1883821,0.0,0.0
OL489416W,-9.333793,-4.4272103,-22.867582,14.116077,-24.000963,6.2469606,3.3907628,-9.280093
OL19984438W,-2.0197067,-3.620464,0.0,0.0,0.0,0.0,0.0,0.0
OL19404164W,-3.6963687,-3.24572,0.0,0.0,12.313419,23.611414,0.0,0.0
OL16042616W,-1.5530949,-5.5916204,0.0,0.0,12.312125,23.610073,0.0,0.0
OL17733692W,0.2217049,-6.9509106,0.0,0.0,0.0,0.0,0.0,0.0
OL17737402W,-6.1305456,-5.174609,-23.066357,14.58857,-23.957127,6.292308,0.0,0.0
OL891943W,-2.334511,-5.0621734,0.0,0.0,-24.096746,6.3022537,0.0,0.0
OL891950W,-2.0971975,-5.428954,0.0,0.0,0.0,0.0,0.0,0.0
OL15692127W,-2.361866,-5.4643226,0.0,0.0,5.578679,6.186322,0.0,0.0
OL891944W,-2.5211885,-5.544949,0.0,0.0,-4.512111,-1.1567929,0.0,0.0
OL16026927W,-2.4373398,-4.8189793,0.0,0.0,0.0,0.0,0.0,0.0
OL891940W,-1.3245947,-5.2436666,0.0,0.0,2.60038,2.679377,0.0,0.0
OL891953W,-2.9663656,-5.170373,0.0,0.0,0.0,0.0,-20.198614,28.288708
OL891923W,-10.743362,-9.277363,-23.013605,14.416597,0.0,0.0,-4.3273077,9.980042
OL3781095W,-4.349877,-5.562537,0.0,0.0,0.0,0.0,0.0,0.0
OL10356906W,-7.5693617,1.3603429,-22.486658,14.656895,0.0,0.0,0.0,0.0
OL1822318W,-2.8648171,-5.059439,0.0,0.0,0.0,0.0,0.0,0.0
OL1927036W,-6.822164,-7.0460653,0.0,0.0,0.0,0.0,0.0,0.0
OL5264089W,-1.767475,-1.618077,0.0,0.0,0.0,0.0,0.0,0.0
OL5264082W,-6.5117736,-5.9721193,-18.13257,16.101921,-24.061054,6.22146,0.0,0.0
OL2627883W,-2.7158158,-6.8792496,0.0,0.0,0.0,0.0,0.0,0.0
OL3261155W,-3.4482896,-5.75467,0.0,0.0,-11.03817,-14.048988,20.227392,0.80617964
OL3261142W,-3.4367914,-5.7510567,0.0,0.0,10.146283,14.12334,6.668557,6.7317896
OL29314248W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL3261147W,-3.4711027,-5.746593,0.0,0.0,10.147652,14.124686,-11.167909,31.301405
OL5690448W,-0.6189391,-5.6505256,0.0,0.0,0.0,0.0,0.0,0.0
OL8939838W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL5690379W,-3.7319062,-6.406211,0.0,0.0,0.0,0.0,0.0,0.0
OL16064356W,-1.390445,-4.8009334,0.0,0.0,0.0,0.0,0.0,0.0
OL16065472W,-1.264441,-4.7168593,0.0,0.0,0.0,0.0,0.0,0.0
OL82929W,-3.7734222,-3.9548907,-23.863968,16.876795,-4.6373296,-7.847195,0.5483931,6.532353
OL11699269W,-3.4599586,-4.707264,0.0,0.0,0.0,0.0,0.0,0.0
OL82931W,-3.792641,-3.9205148,-20.865654,17.9922,-4.705455,-7.8722706,3.3521543,-9.525832
OL16245865W,-4.9759607,-5.01772,0.0,0.0,0.0,0.0,0.0,0.0
OL82919W,-3.8065183,-3.629194,-17.715946,15.990537,-4.669335,-7.8381815,23.262423,-5.9030256
OL82873W,-3.764038,-4.056926,0.0,0.0,0.0,0.0,0.0,0.0
OL82909W,-3.8326612,-3.800907,-23.903841,16.916018,-4.6493435,-7.869817,3.3675945,-9.360031
OL3261154W,-3.4597552,-5.778153,0.0,0.0,-11.018209,-14.028956,0.0,0.0
OL3261150W,-3.4627001,-5.7455406,0.0,0.0,-0.22950856,7.2418914,-11.1221,31.271805
